Frequency (Hz)	Channel 2 Magnitude (dB)	Channel 2 Phase (deg)
100	26.869519944428074	0.046488852519274815
102.32929922807536	26.872331772537564	-0.020828939096830368
104.71285480508996	26.855868589594966	0.03205814144474317
107.15193052376058	26.854975531409274	0.014472267617460233
109.64781961431852	26.868270341129286	0.014867836826823577
112.2018454301963	26.86977101997591	0.0014670628087491977
114.8153621496883	26.865659037161915	-0.07527082736942248
117.48975549395291	26.858727084513255	0.017591086315363214
120.22644346174131	26.860961507157057	0.0005533026593127488
123.02687708123811	26.861136627839663	-0.0007262859396632848
125.89254117941674	26.864876847481966	0.008673590030355172
128.82495516931337	26.86765145692524	-0.02591254337429727
131.82567385564073	26.856216358910498	0.015357340372251116
134.89628825916535	26.863701116793735	-0.00015701244356591815
138.03842646028852	26.866954703511823	-0.014975145516814337
141.2537544622754	26.861068653124104	-0.0179749812058958
144.5439770745928	26.86548911123897	-0.0011722524739106177
147.91083881682073	26.86192812331494	-0.057929834563765326
151.35612484362088	26.86688061709877	-0.031031909338167907
154.88166189124811	26.868934504856824	-0.018322324262825873
158.48931924611142	26.85522061683489	0.01021355427124604
162.18100973589299	26.8631420363648	0.015001336773678986
165.95869074375616	26.86330635309799	-0.08545656211374109
169.82436524617444	26.86395738047149	-0.041477107482748465
173.78008287493762	26.866071387560105	-0.018156270464125157
177.82794100389228	26.855124447523366	-0.08009312560461268
181.97008586099827	26.87186759405417	-0.05908056035008258
186.20871366628677	26.866636205846717	-0.0751016219416556
190.5460717963248	26.8655419136347	-0.14128928961582687
194.98445997580455	26.858188392807662	-0.07325894726744764
199.52623149688787	26.865694439276165	-0.0524565368887977
204.17379446695296	26.867394736865137	-0.15613767450813043
208.92961308540387	26.85800785327425	-0.028444438552980955
213.79620895022325	26.871551117129666	-0.03716087366137799
218.77616239495518	26.853751571381398	-0.06006006931838215
223.872113856834	26.8672067566861	-0.022344748824835392
229.08676527677724	26.861473554428134	-0.04966165395754274
234.42288153199226	26.86309842430585	-0.06480604053921724
239.88329190194898	26.86893835286258	-0.049904024992244445
245.47089156850313	26.85626077426667	-0.05265095520672958
251.18864315095794	26.857362879130303	-0.0810718053011783
257.03957827688646	26.868905597915756	-0.029360503885442313
263.02679918953817	26.86468198240884	-0.023218866530385185
269.1534803926917	26.866742686428204	-0.03391965419028509
275.4228703338166	26.86257213180506	-0.038529428201290905
281.8382931264455	26.859004516791877	-0.007193725575262988
288.40315031266056	26.86503505306446	-0.020136958645137426
295.1209226666384	26.862612182088753	-0.0961490327584702
301.99517204020157	26.863650520120327	-0.041456108578984185
309.0295432513592	26.85641518691594	-0.07311729113705923
316.22776601683796	26.86479844045353	-0.07403523482561525
323.5936569296281	26.86262421691727	-0.07162359215460867
