Frequency (Hz)	Channel 2 Magnitude (dB)	Channel 2 Phase (deg)
100	26.842417888769987	0.010265354958306716
102.32929922807536	26.841635462688856	-0.05892715995105391
104.71285480508996	26.836939365985295	-0.0605857960465741
107.15193052376058	26.83540093170602	0.006379311643144092
109.64781961431852	26.83966521457833	0.012972970342786994
112.2018454301963	26.83845773450162	-0.016897378421425913
114.8153621496883	26.835162333195033	-0.04664738036341021
117.48975549395291	26.83942877734903	0.00513119352618574
120.22644346174131	26.841313176337938	-0.038413728994783014
123.02687708123811	26.835479922093953	-0.0018574051155724192
125.89254117941674	26.841304407705803	-0.003464143283238741
128.82495516931337	26.846227941256863	-0.05424523704226658
131.82567385564073	26.845268353925064	0.02665700268593696
134.89628825916535	26.845047370321026	-0.018518496882172997
138.03842646028852	26.842000539130012	-0.042805472628453245
141.2537544622754	26.837894049231856	0.04136870677497839
144.5439770745928	26.841536485697688	-0.01986832899996216
147.91083881682073	26.83828345081217	-0.01827797446581858
151.35612484362088	26.83410233945702	0.00023828005535619923
154.88166189124811	26.85389961431028	-0.00966209810198393
158.48931924611142	26.843785010586778	-0.05036519279204299
162.18100973589299	26.836142981751387	-0.045017373731809585
165.95869074375616	26.838273229407598	-0.06806736911231326
169.82436524617444	26.843044713411345	0.025516506814547313
173.78008287493762	26.84817154503635	-0.011989824194643006
177.82794100389228	26.841660439219215	-0.031475161662974926
181.97008586099827	26.849715586784683	-0.1013942299473456
186.20871366628677	26.843461351581386	-0.06481940575810086
190.5460717963248	26.84133584369735	-0.016002537918893722
194.98445997580455	26.849797866594393	-0.06483747279492036
199.52623149688787	26.83588111903156	-0.03641463307630488
204.17379446695296	26.843111626929463	-0.06845623454410088
208.92961308540387	26.843584468815603	-0.026484399035213713
213.79620895022325	26.838535687493803	-0.05465114860567155
218.77616239495518	26.839833708004697	-0.054731960669556656
223.872113856834	26.845462133734678	-0.05658323463124759
229.08676527677724	26.841691120525716	-0.1033302683726447
234.42288153199226	26.83575270273362	-0.05195073774234871
239.88329190194898	26.84407081613759	-0.027410524164515948
245.47089156850313	26.845820879673845	-0.06932049193918921
251.18864315095794	26.83824576935798	-0.05433147521095805
257.03957827688646	26.83572294023282	-0.042616139271729025
263.02679918953817	26.841886600382256	-0.04368153848128031
269.1534803926917	26.84394214462423	-0.02412842376975277
275.4228703338166	26.84424413969475	-0.007045198543366382
281.8382931264455	26.847342111713136	-0.06275027000768318
288.40315031266056	26.84107750830599	-0.06065992576216672
295.1209226666384	26.841652746352427	-0.08146628367527597
301.99517204020157	26.834225224865502	-0.12063977874311149
309.0295432513592	26.832985760575482	-0.09644345438007917
316.22776601683796	26.830379116706165	-0.12922219152575565
323.5936569296281	26.842239371729537	-0.09454068460169651
331.1311214825911	26.83001042507286	-0.04069200304741116
338.8441561392027	26.834621471467337	-0.09088635162243008
346.7368504525317	26.842397608970717	-0.05872846810325427
354.8133892335753	26.847930249224213	-0.07403704716944937
363.0780547701014	26.83853378809291	-0.02041923084483699
371.5352290971724	26.842672027384214	-0.06596702888373329
380.18939632056123	26.851993097873233	-0.10133599795651094
389.0451449942805	26.85080756526964	-0.06919544000942324
398.1071705534973	26.84329181870966	-0.09340052347974392
407.3802778041126	26.832225877575866	-0.03382584335021477
416.8693834703355	26.83845689027851	-0.03378406285048641
426.5795188015926	26.843834811463235	-0.09839396700449754
436.5158322401661	26.835142785900867	-0.052696546497976726
446.683592150963	26.842788141393335	-0.06918399461227409
457.0881896148752	26.838399862448014	-0.03867663652663822
467.73514128719813	26.84624088687358	-0.07103878750720583
478.6300923226385	26.836493304139374	-0.0804955725395402
489.7788193684461	26.858986378900585	-0.10090900031664773
501.1872336272725	26.847719688410283	-0.13880970613345056
512.8613839913648	26.857920423468762	-0.06359274415876826
524.8074602497722	26.83166975130635	-0.14057744836094344
537.0317963702527	26.847530277761983	-0.06891393667669377
549.5408738576248	26.84853783372029	-0.13382935435336663
562.3413251903492	26.833547168125076	-0.030265404049444555
575.4399373371566	26.832874465386634	-0.12298767679480704
588.8436553555889	26.843145599400252	-0.12932690163584937
602.5595860743581	26.828099641176664	-0.19001302871348003
616.5950018614823	26.84541090091724	-0.1095540186364019
630.957344480193	26.839263076057932	-0.181062570140206
645.6542290346556	26.83371912099804	-0.054838293421198614
660.6934480075957	26.834222288988553	-0.05943035881129788
676.0829753919819	26.829517122617744	-0.1243199646852382
691.8309709189363	26.84859759090832	-0.17336048488007805
