Frequency (Hz)	Channel 2 Magnitude (dB)	Channel 2 Phase (deg)
100	26.82512379945213	-0.009208515695377173
102.32929922807536	26.825036050721405	-0.10221829872736521
104.71285480508996	26.827142952127147	0.0477621196168343
107.15193052376058	26.819789904261377	0.08040960522754403
109.64781961431852	26.826153338005017	-0.08368387821525403
112.2018454301963	26.823617976198907	-0.04456553775546013
114.8153621496883	26.826908420145838	-0.03832531014765017
117.48975549395291	26.812832533563082	-0.021830150223706823
120.22644346174131	26.82588240794668	-0.03937447284867801
123.02687708123811	26.815099063315984	-0.060494260734092364
125.89254117941674	26.815943721444732	-0.028876078584687548
128.82495516931337	26.814640055642318	-0.013816143448412532
131.82567385564073	26.814505695824792	-0.03573322052044148
134.89628825916535	26.81999681381845	0.0070639686733500184
138.03842646028852	26.81814123404512	-0.04586499450259396
141.2537544622754	26.819143605973046	-0.056929427847478564
144.5439770745928	26.818303220525245	-0.07162383170930298
147.91083881682073	26.828728391449793	-0.027766175287581518
151.35612484362088	26.82361197090629	-0.035100467939834346
154.88166189124811	26.82229570850375	-0.07791585249320576
158.48931924611142	26.823458161625837	-0.047373480887522135
162.18100973589299	26.824503410292806	0.03229469919301664
165.95869074375616	26.817713859159184	-0.07213387070407862
169.82436524617444	26.817597963596587	-0.021646248976594507
173.78008287493762	26.824825688806364	-0.011048336816287474
177.82794100389228	26.808385328710855	-0.0375835481262925
181.97008586099827	26.818467267156187	-0.09790726094647084
186.20871366628677	26.81784748782402	-0.07406337698890297
190.5460717963248	26.817103444275176	-0.04007010119912735
194.98445997580455	26.81393588106268	-0.05033266015659876
199.52623149688787	26.81342857580354	-0.06501775511274843
204.17379446695296	26.816585707107926	-0.035908852581854944
208.92961308540387	26.812872720204147	-0.11130798121321561
213.79620895022325	26.820328096022696	-0.055286557963340144
218.77616239495518	26.82230492372539	-0.005891315803680186
223.872113856834	26.808983465172407	-0.02603397246775785
229.08676527677724	26.817470299778524	-0.04097821632137766
234.42288153199226	26.824535133316168	-0.08059653028402636
239.88329190194898	26.819441779591795	-0.08644514588144148
245.47089156850313	26.820530535244554	-0.009652990655098392
251.18864315095794	26.812965146593445	-0.0563940698109775
257.03957827688646	26.813836039282148	-0.08365941510504626
263.02679918953817	26.826270867083956	-0.047126035860031834
269.1534803926917	26.8168173705567	0.08725436955495525
275.4228703338166	26.819674033314428	-0.04052976933552799
281.8382931264455	26.81792616959546	-0.058021718089747765
288.40315031266056	26.824998997048304	-0.06839079506627144
295.1209226666384	26.822857335225528	-0.049715384573858046
301.99517204020157	26.81512349865423	-0.08384394909964499
309.0295432513592	26.82405861304897	-0.008264625428537897
316.22776601683796	26.826968259245977	-0.08719015949091613
323.5936569296281	26.81478610238539	-0.11395141026694944
331.1311214825911	26.816669611647704	-0.09123713348932938
338.8441561392027	26.821921310608182	-0.030250055990251212
346.7368504525317	26.822000143347857	-0.032634616815979456
354.8133892335753	26.812477489919676	-0.05739161649702851
