Frequency (Hz)	Channel 2 Magnitude (dB)	Channel 2 Phase (deg)
100	26.94225942190854	-0.023930479328967635
102.32929922807536	26.937088750655466	-0.019403107308818335
104.71285480508996	26.931838760329963	-0.02227125664747831
107.15193052376058	26.93847702752933	-0.0214887751575219
109.64781961431852	26.933039334244803	-0.03353529073730499
112.2018454301963	26.933761013522375	0.011102025663291215
114.8153621496883	26.93481136496657	-0.021064107965187873
117.48975549395291	26.93808716952538	0.006402732848833637
120.22644346174131	26.938953967566736	-0.0729275006929555
123.02687708123811	26.933664866326623	-0.0024543860116637006
125.89254117941674	26.94920314208247	-0.03873743004737662
128.82495516931337	26.93973812757971	-0.018017429011905506
131.82567385564073	26.939814580990387	-0.021647981626713886
134.89628825916535	26.93287433171488	-0.02543629638927314
138.03842646028852	26.936322031971297	0.0030141861941856973
141.2537544622754	26.925393374357284	0.009342870572453421
144.5439770745928	26.933556658754163	-0.027112633798111574
147.91083881682073	26.935419878242413	-0.04271712206170264
151.35612484362088	26.94547522131279	-0.04555727038950863
154.88166189124811	26.933518941056317	-0.006550166995936024
158.48931924611142	26.94368479420532	-0.07993160085189288
162.18100973589299	26.932678282451263	-0.0008212645670298002
165.95869074375616	26.946751984376572	0.02033249249717528
169.82436524617444	26.935851531807465	-0.016142765165668038
173.78008287493762	26.93436457715457	0.012865761266295905
177.82794100389228	26.937354498786945	-0.04004212682280972
181.97008586099827	26.934912058058135	-0.04751091473841029
186.20871366628677	26.936418076944356	-0.056838397104087335
190.5460717963248	26.936746813762973	0.0223637432256254
194.98445997580455	26.940033422318912	-0.014925739388374382
199.52623149688787	26.936634445296054	-0.021978380802401887
204.17379446695296	26.93656555122481	-0.0036474293848911543
208.92961308540387	26.940799115908824	-0.06671585757569432
213.79620895022325	26.93877884146223	-0.025838799574870563
218.77616239495518	26.938268283413112	-0.08330788995635885
223.872113856834	26.941327844189104	-0.06691800003318349
229.08676527677724	26.92842394862894	-0.08281985106654588
234.42288153199226	26.942837317409825	-0.01564201898183981
239.88329190194898	26.93267285462806	-0.01759756217337305
245.47089156850313	26.93527660713913	-0.01944816373979208
251.18864315095794	26.935418513370415	-0.08343062166500204
257.03957827688646	26.933227539542898	-0.11585114654835138
263.02679918953817	26.93615877059871	-0.07459551793475327
269.1534803926917	26.929526084257166	-0.06366847550884813
275.4228703338166	26.943833292213874	-0.0884683729447957
281.8382931264455	26.935317507531988	-0.07725141433257221
288.40315031266056	26.933484660654226	-0.019170414613697062
295.1209226666384	26.945168049682525	-0.053359311968859124
301.99517204020157	26.941510130000673	-0.09525867574444646
309.0295432513592	26.934579507791135	-0.04498009856558838
316.22776601683796	26.940293806472397	-0.03819670216670623
323.5936569296281	26.941444441055005	-0.05056390450815229
331.1311214825911	26.938276027704887	-0.1074172443731598
338.8441561392027	26.931989646051445	0.03710101599442339
346.7368504525317	26.943489238950203	-0.04976840580140163
354.8133892335753	26.941325999192095	-0.07924543421975727
363.0780547701014	26.944506504079232	-0.09232098652247345
371.5352290971724	26.92562024744875	-0.08995266998872609
380.18939632056123	26.937521118546684	-0.0897844966554544
389.0451449942805	26.935555516466255	-0.07618219407839888
398.1071705534973	26.93319123905311	-0.174478640325205
407.3802778041126	26.92809006824074	-0.08691963218021215
416.8693834703355	26.933024224451593	-0.1358728030778309
426.5795188015926	26.93945068501627	-0.0626139995963868
436.5158322401661	26.926782476647798	-0.08413837236696509
446.683592150963	26.93963605590023	-0.0875694616377416
457.0881896148752	26.93236244874225	-0.08302669306476673
467.73514128719813	26.938348219527768	-0.05065816788015809
478.6300923226385	26.930399881595505	-0.10422285278360732
489.7788193684461	26.933016819966653	-0.05374991463565948
501.1872336272725	26.934199494839227	-0.058520211647064
512.8613839913648	26.937327896152073	-0.10432615754389474
524.8074602497722	26.932841959743534	-0.14756192923635325
537.0317963702527	26.928242766683734	-0.14042945888191127
549.5408738576248	26.92907494397204	-0.06987357739400579
562.3413251903492	26.940451471513278	-0.057008722283205415
575.4399373371566	26.944145356279847	-0.05692622479784859
588.8436553555889	26.922045535343962	-0.007570006738319535
602.5595860743581	26.94243449699878	-0.11630391542664142
616.5950018614823	26.942484884236443	-0.14521130894299006
630.957344480193	26.941710793353444	-0.11161617547298874
645.6542290346556	26.941508026435077	-0.07773633494120702
660.6934480075957	26.93327852560296	-0.094554345843477
676.0829753919819	26.935235766902718	-0.11395562848008467
691.8309709189363	26.936587185396302	-0.11431695425434896
707.945784384138	26.93002959111449	-0.11920164487452212
724.4359600749898	26.93683568474635	-0.1516900055030206
741.3102413009177	26.930065045942676	-0.14466361699671992
758.5775750291835	26.933581367213456	-0.06758170378361683
776.247116628692	26.933939207780213	-0.14754833003406986
794.3282347242813	26.924422550741657	-0.07577949348481638
812.8305161640994	26.94091529785052	-0.15462491481375196
831.7637711026708	26.93415074846301	-0.10988277257555978
851.1380382023768	26.932194642835782	-0.13092076738139724
870.9635899560805	26.940125031590945	-0.13456765339910248
891.2509381337459	26.940445765019213	-0.14755448761469836
912.0108393559096	26.918423583863884	-0.2468002907315423
933.2543007969905	26.939462746224404	-0.23583015834546472
954.992586021436	26.9375337424513	-0.17160737779883561
