Frequency (Hz)	Channel 2 Magnitude (dB)	Channel 2 Phase (deg)
100	26.780439437265223	0.00978467691079743
102.32929922807536	26.783655393464343	-0.0021643642385527073
104.71285480508996	26.780726743199477	-0.04728823389612202
107.15193052376058	26.786453001058756	-0.04094042372490492
109.64781961431852	26.78483589419332	0.02631055487062639
112.2018454301963	26.787348126485774	-0.019693764709419526
114.8153621496883	26.785560170241396	0.025062317666545653
117.48975549395291	26.785671614621272	-0.03308471200328711
120.22644346174131	26.781863660694817	-0.0019451981168288057
123.02687708123811	26.783125492706155	-0.03526431599482294
125.89254117941674	26.79599850701008	-0.07785364585456023
128.82495516931337	26.782758612501247	-0.034743072913528295
131.82567385564073	26.791894583724606	-0.017177720283086728
134.89628825916535	26.784716053562594	-0.04175648352128292
138.03842646028852	26.786075722382332	-0.050307837158271695
141.2537544622754	26.77951854770848	0.014076652628730812
144.5439770745928	26.78935469496065	-0.06779420931442104
147.91083881682073	26.78318152309111	-0.00671978458390754
151.35612484362088	26.79185018176782	0.007150011255873778
154.88166189124811	26.789193486442407	-0.008164442122780002
158.48931924611142	26.792189132653263	0.005010012345181281
162.18100973589299	26.784605213280862	-0.0249471233700973
165.95869074375616	26.790812000301962	0.006672607879735892
169.82436524617444	26.789777623120337	-0.033142985909350386
173.78008287493762	26.791241036026197	-0.07879731560544201
177.82794100389228	26.78442024630013	-0.04792552311070919
181.97008586099827	26.780362287971684	0.03895118175998391
186.20871366628677	26.7827276534941	0.026130069749086715
190.5460717963248	26.77733626115895	0.003952983000289123
194.98445997580455	26.77871516836919	-0.023994542675154662
199.52623149688787	26.782958119056932	0.004556493634773062
204.17379446695296	26.781132825828927	-0.031378685429245934
208.92961308540387	26.783040140563507	-0.05995696363120828
213.79620895022325	26.791453989387257	-0.03536416325825087
218.77616239495518	26.789679011849504	-0.031548090906738935
223.872113856834	26.789294932784706	-0.005205864783789593
229.08676527677724	26.781269399434883	-0.00516503777600974
234.42288153199226	26.784243541074225	-0.025066834593886256
239.88329190194898	26.783247300161225	-0.06074943066275296
245.47089156850313	26.78592242347974	-0.0809930373967589
251.18864315095794	26.785217207092685	-0.05718675117752525
257.03957827688646	26.787561770448267	-0.06571040227187552
263.02679918953817	26.790063319333953	-0.08818624346314152
269.1534803926917	26.785432334761992	-0.04973953960096367
275.4228703338166	26.77521442875811	-0.009830039657401812
281.8382931264455	26.786369383487106	-0.03077879328287736
288.40315031266056	26.785380515965613	-0.08939874272527248
295.1209226666384	26.7881356449128	-0.034980552249265884
301.99517204020157	26.791654824730568	-0.0675084290032828
309.0295432513592	26.779692554071453	-0.08362358226020916
316.22776601683796	26.78627186438005	-0.04752941339243222
323.5936569296281	26.779866878262013	-0.012352220960806903
331.1311214825911	26.791841120455317	-0.10289284170261226
338.8441561392027	26.789559831811125	-0.08589959104094191
346.7368504525317	26.783569108751507	-0.03459055492379548
354.8133892335753	26.79370599141244	-0.015531759822465574
363.0780547701014	26.78131209869301	-0.04928362967130795
371.5352290971724	26.78730290164365	-0.058026126022269864
380.18939632056123	26.789982677399657	-0.16996892546818287
389.0451449942805	26.793072339023322	-0.09029445275985637
398.1071705534973	26.78939315349355	-0.08482309370920404
407.3802778041126	26.780576447306075	-0.11702277509493797
416.8693834703355	26.79532667551234	-0.12099625023824911
426.5795188015926	26.791405503156387	-0.12084250598663715
436.5158322401661	26.786051246536005	-0.09571679617929618
446.683592150963	26.780403710648667	-0.04984429273332125
457.0881896148752	26.780007975559	-0.10422398229772512
467.73514128719813	26.78614249192811	-0.06316102847490868
478.6300923226385	26.784686887327926	-0.13749330422439243
489.7788193684461	26.78701476170676	-0.1462192380310583
501.1872336272725	26.7825332172	-0.12950726277508195
512.8613839913648	26.777793997038593	-0.047670076463873556
524.8074602497722	26.78604715054618	-0.1276590588263531
537.0317963702527	26.79099355995738	-0.07640029023907857
549.5408738576248	26.79093474280924	-0.03244353070624584
562.3413251903492	26.791329886397556	-0.1484035520698228
575.4399373371566	26.776058738299785	-0.09827003606059748
588.8436553555889	26.78274815888998	-0.0908052599792768
602.5595860743581	26.780770385218663	-0.06513464839697747
616.5950018614823	26.78402839619143	-0.15727781148035547
630.957344480193	26.781527448377226	-0.15775264566623548
645.6542290346556	26.78223854342274	-0.052749802931977285
660.6934480075957	26.787400986902554	-0.17862862021172532
676.0829753919819	26.797412484158937	-0.08882857256756438
691.8309709189363	26.790167825061136	-0.11170088107894571
707.945784384138	26.789226440623665	-0.08429454168258133
724.4359600749898	26.79285197558943	-0.1470866043974155
741.3102413009177	26.78854141756235	-0.07841177072850769
758.5775750291835	26.788196848270896	-0.14468432423950617
776.247116628692	26.793632404536392	-0.1037941595129297
794.3282347242813	26.789707532361255	-0.10860003340101798
812.8305161640994	26.773814807437596	-0.12472417142296877
831.7637711026708	26.78992910571473	-0.1599525258877037
851.1380382023768	26.78626717452808	-0.1287670364997382
870.9635899560805	26.77816894917325	-0.12270798593840482
891.2509381337459	26.787448117838597	-0.08547041417675416
912.0108393559096	26.788862423231574	-0.14418340950510355
933.2543007969905	26.785182481065956	-0.19737063448883418
954.992586021436	26.790541435199728	-0.18128694920918065
977.2372209558112	26.77436504613781	-0.18773542882900074
1000	26.787974742257536	-0.18052730546531848
1023.2929922807535	26.78282986067552	-0.16202429457580791
1047.1285480508996	26.78345483847803	-0.15458384637723555
1071.519305237607	26.788057891909517	-0.28209385831888767
1096.4781961431852	26.78689490111122	-0.18575887767953247
1122.018454301963	26.773957153274228	-0.1337774198928443
1148.1536214968828	26.789378398245965	-0.2575235320747993
1174.8975549395304	26.789104772583144	-0.23260396774212921
1202.264434617413	26.785584550606835	-0.21546859789606287
1230.2687708123813	26.788652811354673	-0.24647803089945342
1258.9254117941675	26.78280154281572	-0.3064962100339841
1288.249551693135	26.772814063960784	-0.20157934906535502
1318.2567385564075	26.796800815614333	-0.2517046752947323
1348.9628825916532	26.7790548069792	-0.23755658499493748
1380.3842646028838	26.781424044782458	-0.2510681151883034
1412.537544622754	26.788709748304473	-0.3282747644971806
1445.439770745928	26.784170167339735	-0.27354382945667055
1479.1083881682073	26.791584541966618	-0.3300073648854891
1513.5612484362073	26.784041489435975	-0.23752829712822532
1548.816618912481	26.787869406028506	-0.23479028617134645
1584.893192461114	26.781540529266223	-0.2638513929818629
1621.8100973589296	26.791455179964807	-0.33543959833342285
1659.5869074375598	26.77870861626746	-0.30154811029310835
1698.2436524617442	26.79797438986324	-0.2164154830671663
1737.8008287493763	26.777581924845727	-0.32998945799074697
1778.2794100389228	26.772554464929172	-0.2679450519611777
1819.7008586099826	26.767986675535163	-0.4277163971989353
1862.0871366628676	26.784440262483585	-0.26409490029413973
1905.4607179632483	26.775718777004904	-0.3194981115197495
1949.8445997580457	26.79077013454699	-0.3357241779396958
1995.2623149688789	26.796223736612518	-0.28263148746093236
2041.7379446695297	26.774800753508426	-0.39756707960438575
2089.2961308540407	26.780728858739423	-0.32908544701280107
2137.9620895022326	26.778986565389808	-0.4009743678213811
2187.761623949552	26.768491691785282	-0.39766815051847004
2238.72113856834	26.783446781470225	-0.33457520619028713
2290.8676527677744	26.785772339827364	-0.38769091549858103
2344.2288153199224	26.78244059035412	-0.39645708196306373
2398.83291901949	26.784847761103855	-0.40948956135130743
2454.7089156850284	26.77584303456903	-0.4282333161973888
2511.8864315095793	26.783156932082484	-0.4553753905321116
2570.3957827688646	26.78005780147827	-0.5279510463619772
2630.2679918953813	26.78150601626359	-0.38986845644167545
2691.534803926914	26.789909263199874	-0.5218306673501549
2754.228703338166	26.776615934660715	-0.4225351798277188
2818.382931264455	26.77985470883677	-0.41209330002766364
2884.0315031266055	26.771010297587065	-0.5074466381729508
2951.2092266663844	26.77199643991166	-0.47701101313185745
3019.9517204020162	26.764775460504183	-0.48029715747723145
3090.295432513592	26.766905780420306	-0.4919204928246188
3162.2776601683795	26.780039812783237	-0.5744106715869663
3235.936569296281	26.76310917078673	-0.5327765402242726
3311.311214825911	26.772240574463282	-0.5690897261417263
3388.4415613920273	26.77623464866757	-0.6175338658028977
3467.368504525317	26.776070312692923	-0.6890098365608708
3548.1338923357534	26.77297794302278	-0.6878440974577131
3630.780547701014	26.771736443554765	-0.596221200952229
3715.352290971728	26.77411193847119	-0.6190708818363149
3801.8939632056126	26.76975905045477	-0.5971274687319976
3890.451449942805	26.774269106435472	-0.6503232800761936
3981.0717055349733	26.782713338647383	-0.6419829648340212
4073.8027780411303	26.7819786772492	-0.6321135185414599
4168.693834703356	26.773603280337923	-0.6776516099647978
4265.795188015926	26.778512658229253	-0.6157084802331099
4365.158322401657	26.777147003281755	-0.665054070417554
4466.835921509631	26.778237188600947	-0.7556115891075166
4570.881896148752	26.770512195010888	-0.6682129942580275
4677.351412871981	26.782406373613835	-0.7553003102214078
4786.30092322638	26.780753908830697	-0.7557066379069166
4897.788193684461	26.782099997890594	-0.7751498783315469
5011.872336272725	26.771423533874522	-0.811898181533337
5128.613839913648	26.77524243286667	-0.827393849023462
5248.0746024977225	26.757632319385426	-0.8503047722107482
5370.317963702527	26.76509109696998	-0.7770655086992022
5495.408738576248	26.757110642315528	-0.7977606550987932
5623.413251903491	26.781626000520582	-0.8599692833829167
5754.399373371567	26.749100514003562	-0.96170065685709
5888.43655355589	26.76538823592172	-0.9620910178833455
6025.5958607435805	26.75235559246266	-0.840367085624127
6165.9500186148225	26.75630372090304	-1.0300109145149037
6309.57344480193	26.743412480747644	-1.006877462301091
6456.542290346556	26.75884907508015	-0.9024220995827648
6606.9344800759645	26.77488590323682	-0.9594711095149719
6760.829753919818	26.76117726266863	-1.0439483284883835
6918.309709189362	26.76823558608725	-1.0325997027598817
7079.45784384138	26.747293514226428	-1.0836941061605074
7244.359600749906	26.77866172015772	-1.086755118923527
7413.102413009176	26.761767188562327	-1.1363902495358218
7585.775750291836	26.76729891062445	-1.218627080516427
7762.471166286911	26.769570256928517	-1.2869282900809509
7943.282347242814	26.764612483375267	-1.1810639966950376
8128.305161640995	26.77044108845714	-1.1762290841133307
8317.63771102671	26.745257260272083	-1.2225803793030536
8511.380382023759	26.746700489222782	-1.2842712391764337
8709.635899560804	26.755811734392047	-1.3350491309793
8912.509381337459	26.78301868256866	-1.3762486573691035
9120.108393559096	26.76054160335277	-1.2018510440320327
9332.543007969905	26.754879054985796	-1.4124332118449274
9549.925860214358	26.76482004743889	-1.3217192278958692
9772.372209558112	26.751083657788392	-1.5264255592673663
10000	26.743502118060782	-1.4639277685088814
10232.929922807536	26.749255865437185	-1.5758994223419904
10471.285480508996	26.749173231184173	-1.6002555626334285
10715.19305237606	26.77286293945055	-1.5449258420294996
10964.78196143185	26.74753806833121	-1.6175057708451277
11220.18454301963	26.743392723789917	-1.5800349364361637
11481.53621496883	26.766733792428354	-1.68563409487329
