Frequency (Hz)	Channel 2 Magnitude (dB)	Channel 2 Phase (deg)
100	26.83267130850671	0.0028192747701467624
102.32929922807536	26.827843470233006	0.018217153344807002
104.71285480508996	26.834191379704784	-0.061266641100672814
107.15193052376058	26.829636586201296	0.01591695393792758
109.64781961431852	26.836147612658916	-0.044729630606255455
112.2018454301963	26.83478587289493	-0.0394460497632565
114.8153621496883	26.832923531880965	-0.005152453618535446
117.48975549395291	26.83520630850758	-0.0300019682695023
120.22644346174131	26.838705451187796	0.006529052434349758
123.02687708123811	26.83694790734776	0.007296414557591113
125.89254117941674	26.840358208227038	-0.007249591714582948
128.82495516931337	26.835568723353948	-0.032779664867588154
131.82567385564073	26.831957263322668	-0.015609468187673947
134.89628825916535	26.83777263921411	-0.053949484974282313
138.03842646028852	26.83931650706091	-0.05701079512505203
141.2537544622754	26.834394951945324	-0.017109493421131106
144.5439770745928	26.836828818698073	-0.021011852167916345
147.91083881682073	26.833683666301177	-0.028620306263576367
151.35612484362088	26.839615017273406	-0.04099466112342043
154.88166189124811	26.837670737127524	-0.027443792787011034
158.48931924611142	26.831354226493197	-0.06893686288164247
162.18100973589299	26.83514244106075	-0.0028882709659399097
165.95869074375616	26.841725975722706	-0.04698662280823385
169.82436524617444	26.835733399955778	-0.05538991547798133
173.78008287493762	26.836054688190746	-0.09610061294750949
177.82794100389228	26.83669098546105	0.042715381949392395
181.97008586099827	26.825174485241995	-0.037669524069215754
186.20871366628677	26.836772413632545	-0.0668845907255573
190.5460717963248	26.829921942457005	-0.015954914939754872
194.98445997580455	26.839583651680865	-0.034749703101176976
199.52623149688787	26.84317748051932	-0.06330948362678157
204.17379446695296	26.830224925021223	-0.018502098127584077
208.92961308540387	26.83764152174463	0.0032356896944634173
213.79620895022325	26.829326230143703	-0.00254667563714861
218.77616239495518	26.84095037518205	-0.0955758686518351
223.872113856834	26.824827861926792	-0.03502794280262833
229.08676527677724	26.839105949352266	-0.05575188967562639
234.42288153199226	26.826481281697166	-0.05291813543220769
239.88329190194898	26.8260618422298	-0.06413017014651246
245.47089156850313	26.8302406965868	-0.053770667780582926
251.18864315095794	26.832093420362515	-0.07825653630237639
257.03957827688646	26.82967362095052	-0.06057159365781217
263.02679918953817	26.835378667047955	-0.039248488498870415
269.1534803926917	26.829251597944474	-0.013747279932687206
