Frequency (Hz)	Channel 2 Magnitude (dB)	Channel 2 Phase (deg)
100	26.926542300473784	-0.08117490946857231
102.32929922807536	26.91751829546869	-0.01645982955997738
104.71285480508996	26.92660919686903	-0.020051633783722878
107.15193052376058	26.919119190200263	-0.09321502874733767
109.64781961431852	26.915891994981695	-0.008504955670048275
112.2018454301963	26.92011640865416	-0.026048768283629897
114.8153621496883	26.923089594787122	-0.044776543161702875
117.48975549395291	26.934359003547147	-0.020620254708404673
120.22644346174131	26.9280991144705	-0.051640116133633285
123.02687708123811	26.92940931455955	-0.03571505889880555
125.89254117941674	26.919887983725403	-0.10408727541232565
128.82495516931337	26.920920608788087	-0.08322447082097995
131.82567385564073	26.907180902120334	-0.014113352657759037
134.89628825916535	26.91403880797802	-0.029182615968181835
138.03842646028852	26.922988336653454	-0.006593025552930953
141.2537544622754	26.926473234702854	-0.011605092309622478
144.5439770745928	26.919453183128855	-0.03346726053322868
147.91083881682073	26.916771341540343	-0.02771876508586857
151.35612484362088	26.925249470865765	-0.018483375593199014
154.88166189124811	26.922628055124903	-0.0313787308724045
158.48931924611142	26.942473830864046	-0.05664523518102982
162.18100973589299	26.93152468384803	-0.056650456192812726
165.95869074375616	26.929930795019963	-0.025516313149058334
169.82436524617444	26.9272508832516	-0.06367788661145823
173.78008287493762	26.933299363128373	-0.06597444026797916
177.82794100389228	26.922730216851495	-0.07622288645191588
181.97008586099827	26.928765178654466	-0.09798311837639062
186.20871366628677	26.921241481138626	-0.022910338168031785
190.5460717963248	26.921777042242777	-0.08899930357609875
194.98445997580455	26.926043635392467	0.026114427357697423
199.52623149688787	26.925570139808144	-0.020970408792521766
204.17379446695296	26.92054537840965	-0.0727862885140027
208.92961308540387	26.92362244127381	-0.033771315905699595
213.79620895022325	26.920680215036445	-0.06733719923865067
218.77616239495518	26.918617303799998	-0.09649257389844479
223.872113856834	26.921593624055753	0.04148222404506896
229.08676527677724	26.913977259365186	-0.006465602658600744
234.42288153199226	26.910656329580934	-0.05039187999476269
239.88329190194898	26.917342266549433	-0.07729217488231654
245.47089156850313	26.917768475443175	-0.05424168612369984
251.18864315095794	26.923152265826573	-0.09020923434881922
257.03957827688646	26.927813344012165	-0.07139637904668916
263.02679918953817	26.916599236489777	-0.03893348749491565
269.1534803926917	26.921145827902503	-0.04333157892165218
275.4228703338166	26.924730228369626	-0.0820368398431981
281.8382931264455	26.919313392757303	0.01471627838312628
288.40315031266056	26.917263655953118	-0.09505587820706296
295.1209226666384	26.924368511488122	-0.03375918136379141
301.99517204020157	26.918733119754258	-0.021431110782231144
309.0295432513592	26.919437734704555	-0.03267605922445682
316.22776601683796	26.92494160507527	-0.07506984010349527
323.5936569296281	26.921172272402423	-0.04174149929565729
331.1311214825911	26.92757394728277	-0.04029557934504169
338.8441561392027	26.922874468097135	-0.0975306588639242
346.7368504525317	26.92716521811642	-0.059410559921246886
354.8133892335753	26.921506886058907	-0.07783186478238235
363.0780547701014	26.917935959598267	-0.051174102344504035
371.5352290971724	26.9225890948462	-0.04514220285025061
380.18939632056123	26.9167061185859	-0.12907905684080045
389.0451449942805	26.924559717539232	-0.06539322283373039
398.1071705534973	26.91997767756004	-0.11310428031858422
407.3802778041126	26.915960092577652	-0.06811447096292511
416.8693834703355	26.93308406088882	-0.003648789468339686
426.5795188015926	26.922033148593375	-0.130666734524425
436.5158322401661	26.917980112051602	-0.06078329781544056
446.683592150963	26.925425596505825	-0.07238066381921726
457.0881896148752	26.920036253236056	-0.1547620448766054
467.73514128719813	26.9202012387313	-0.05201165525227225
478.6300923226385	26.920344456839768	-0.08564358955345597
489.7788193684461	26.923283241076398	-0.15320790665167294
501.1872336272725	26.933430355698267	-0.10560419227834927
512.8613839913648	26.92827141039418	-0.11168086719708015
524.8074602497722	26.924666647500576	-0.07912682410861294
537.0317963702527	26.92100674391497	-0.08705224546881496
549.5408738576248	26.92439172854749	-0.12572909754547368
562.3413251903492	26.92607519256741	-0.1130461813493131
575.4399373371566	26.923468322344483	-0.14079063444529538
588.8436553555889	26.919979141974192	-0.089469802698801
602.5595860743581	26.92564659408032	-0.09729281312843341
616.5950018614823	26.918771270240004	-0.19397098542965807
