Frequency (Hz)	Channel 2 Magnitude (dB)	Channel 2 Phase (deg)
100	26.9248687052013	0.004791042474337814
102.32929922807536	26.925353921493706	0.0004283530475390762
104.71285480508996	26.926591748756366	-0.07282312044637251
107.15193052376058	26.935642825410277	-0.09645911336573931
109.64781961431852	26.928844868485903	0.04552436955193251
112.2018454301963	26.926366383983172	-0.02074501228603509
114.8153621496883	26.928422645025385	-0.04010765501287494
117.48975549395291	26.935828402186914	-0.0356143995774687
120.22644346174131	26.93310766303712	-0.003711385712279025
123.02687708123811	26.927370819025526	-0.03100490621687868
125.89254117941674	26.928645227778183	-0.04817296092454626
128.82495516931337	26.9295729147942	-0.02861895265314729
131.82567385564073	26.929862237507262	-0.04025326240106608
134.89628825916535	26.918729010335454	-0.03628010228952405
138.03842646028852	26.92894926924243	-0.09595679392938905
141.2537544622754	26.934534605206892	-0.028774456040494556
144.5439770745928	26.93265653519787	-0.011945565121749269
147.91083881682073	26.932326601556802	-0.03441163470857589
151.35612484362088	26.924031986039196	-0.04670099348024337
154.88166189124811	26.931687037679062	-0.007982959700076009
158.48931924611142	26.928318586784073	-0.006464025787749961
162.18100973589299	26.926159409074174	0.014509471809049046
165.95869074375616	26.932546819416892	-0.06638573307228413
169.82436524617444	26.926088157401264	-0.03575604816242617
173.78008287493762	26.933150533247616	-0.06667877593761773
177.82794100389228	26.92563139903811	0.004577080999894179
181.97008586099827	26.93201500065827	-0.05272739239712898
186.20871366628677	26.93003948689842	-0.04584684096256178
190.5460717963248	26.937879237189343	-0.0038117288961796447
194.98445997580455	26.944544567606275	0.02890301460350031
199.52623149688787	26.93032349432835	0.0012188451813130996
204.17379446695296	26.934629189185696	-0.09396566142660845
208.92961308540387	26.92307881090924	-0.019550876727741695
213.79620895022325	26.924816787826007	-0.001967447108015108
218.77616239495518	26.925715203314677	-0.005224623194550304
223.872113856834	26.937441621027638	-0.07400796389470088
229.08676527677724	26.924548990638144	-0.04818457126336284
234.42288153199226	26.93425531505646	-0.014021483175360672
239.88329190194898	26.927449068495438	-0.018610867935080933
245.47089156850313	26.936224189687575	-0.011348441248657082
251.18864315095794	26.9354588690505	-0.0292934554656199
257.03957827688646	26.92824622175125	-0.059681986252542174
263.02679918953817	26.928749664448837	-0.007101475034261284
269.1534803926917	26.927876382981776	-0.10314825640796244
275.4228703338166	26.926993599531567	-0.06525344302576741
281.8382931264455	26.934102681213453	-0.041669541553616796
288.40315031266056	26.935945160693095	-0.08587153641767031
295.1209226666384	26.925680108197678	0.005054182196388979
301.99517204020157	26.92931705896121	-0.0875561110891141
309.0295432513592	26.925727162534734	-0.014989836650698862
316.22776601683796	26.93418954627589	-0.09696374572311584
323.5936569296281	26.930896172152906	-0.10271822693097832
331.1311214825911	26.92366861499414	-0.04894696779619778
338.8441561392027	26.931503029367533	-0.08342013537800597
346.7368504525317	26.929184204538178	-0.07085283227179673
354.8133892335753	26.93178686924665	-0.08036677260659353
363.0780547701014	26.936557757720454	-0.10295702791684036
371.5352290971724	26.935833808968273	-0.11452535220155369
380.18939632056123	26.924623859094613	-0.06342018757041501
389.0451449942805	26.928468330548412	-0.03883699836276833
398.1071705534973	26.936304099867236	-0.0778767683337378
407.3802778041126	26.930153237916635	-0.0383518725519707
416.8693834703355	26.930189257899386	-0.08329125612621624
426.5795188015926	26.930572071224944	-0.07389594708021718
436.5158322401661	26.93059480736882	-0.10821637739753953
446.683592150963	26.93750578194065	-0.02015150052832837
457.0881896148752	26.932194197074445	-0.06691894543530452
467.73514128719813	26.92789864367827	-0.06425142657818661
478.6300923226385	26.92149897701931	-0.06662661333743358
489.7788193684461	26.9395079916402	-0.08400267685028595
501.1872336272725	26.933146229249022	-0.05833454938058935
512.8613839913648	26.930594021913606	-0.10539063178254082
524.8074602497722	26.923828954315336	-0.10978520066992559
537.0317963702527	26.93950320035562	-0.08548121279021359
549.5408738576248	26.925796016849525	-0.0893019441525098
562.3413251903492	26.936657347876878	-0.09238517280804359
575.4399373371566	26.93685811499835	-0.11484753720839791
588.8436553555889	26.935314462639177	-0.1137525735467193
602.5595860743581	26.93222324315842	-0.12070717278228926
616.5950018614823	26.944774961580165	-0.16666707496821687
630.957344480193	26.938298950700407	-0.10015364848286445
645.6542290346556	26.931482964198214	-0.10071120213880391
660.6934480075957	26.93132386831828	-0.07130798813864203
676.0829753919819	26.931803550881227	-0.10022446613436387
691.8309709189363	26.931472452663936	-0.152370043601735
707.945784384138	26.932414449878298	-0.11869990338485792
724.4359600749898	26.92580707950645	-0.20228489660810567
741.3102413009177	26.924483044079256	-0.16738317063706631
758.5775750291835	26.923779606581014	-0.12593281208165763
776.247116628692	26.920261398628224	-0.1849233931334595
794.3282347242813	26.929202785701015	-0.18720944160993724
812.8305161640994	26.929762776952188	-0.17408882290715155
831.7637711026708	26.919997139675566	-0.13580248575079423
851.1380382023768	26.94570966497707	-0.14318882683664924
870.9635899560805	26.921141502875635	-0.11818381290197522
891.2509381337459	26.9317383088042	-0.09918231663056076
912.0108393559096	26.933388904436455	-0.18629674831278464
933.2543007969905	26.917448520141566	-0.29817089063133295
954.992586021436	26.937282544185752	-0.24888725473306295
977.2372209558112	26.932090410126822	-0.22821777069455607
1000	26.925996565337048	-0.11994795924022128
1023.2929922807535	26.928044529058322	-0.12287179834123663
1047.1285480508996	26.932210752808356	-0.250509203664824
1071.519305237607	26.93329518723356	-0.15897514345806485
1096.4781961431852	26.928534396640558	-0.11532690537605106
1122.018454301963	26.943763540467533	-0.20303371323440444
1148.1536214968828	26.914273459190227	-0.2556721471636507
1174.8975549395304	26.929766256901836	-0.12485983908669596
1202.264434617413	26.930469479318774	-0.23281533359264017
1230.2687708123813	26.926667232676444	-0.20201922487410684
1258.9254117941675	26.9338211659271	-0.1888523171327705
1288.249551693135	26.916467844831686	-0.27467793454788136
1318.2567385564075	26.928843568979733	-0.2590664632469668
1348.9628825916532	26.92549777837401	-0.2408819874261141
1380.3842646028838	26.915844908601592	-0.24903650547689438
1412.537544622754	26.919261800906238	-0.24495800997036454
1445.439770745928	26.94124065498478	-0.2882338986656805
1479.1083881682073	26.943323207550968	-0.2510461933229067
1513.5612484362073	26.929182948131867	-0.22365784861852234
1548.816618912481	26.937655406066348	-0.25460487392549425
1584.893192461114	26.929913267065416	-0.24008245439381426
1621.8100973589296	26.916926959679053	-0.29361934850805227
1659.5869074375598	26.924465380047803	-0.24333155369414783
1698.2436524617442	26.92667820974365	-0.3171290215130398
1737.8008287493763	26.9282482321307	-0.4155465157061258
1778.2794100389228	26.914464569958163	-0.33727427510936536
1819.7008586099826	26.930725576682782	-0.3795281355339455
1862.0871366628676	26.921050730077432	-0.3405762228255753
1905.4607179632483	26.923205122319658	-0.29391098699280604
1949.8445997580457	26.936977186829814	-0.4263473060411229
1995.2623149688789	26.91610782414788	-0.3093512872861197
2041.7379446695297	26.936177780344135	-0.3100207526167651
2089.2961308540407	26.934987203537126	-0.3403828592334577
2137.9620895022326	26.93506914252536	-0.4047051519648761
2187.761623949552	26.943904600749157	-0.3328186675895495
2238.72113856834	26.909330789220334	-0.2930969345296237
2290.8676527677744	26.915995108976965	-0.2568882706310305
2344.2288153199224	26.920755812751533	-0.3662217348138057
2398.83291901949	26.928099952088232	-0.4082693622489444
2454.7089156850284	26.93380277525997	-0.3874890630859653
2511.8864315095793	26.931313444651245	-0.4068483073998159
2570.3957827688646	26.92893098342924	-0.3915983848525606
2630.2679918953813	26.921870007624207	-0.46744203910014903
2691.534803926914	26.902473742304885	-0.46230673326456895
2754.228703338166	26.928297015637614	-0.41952712885577625
2818.382931264455	26.928122580851674	-0.4034573761599489
2884.0315031266055	26.917232793727607	-0.44290718273725815
2951.2092266663844	26.930130356461856	-0.48068186403051527
3019.9517204020162	26.92995397999728	-0.4798739690114502
3090.295432513592	26.90288494267214	-0.502457702519159
3162.2776601683795	26.92789424486989	-0.6029121265895796
3235.936569296281	26.92024925294309	-0.43124102677843723
3311.311214825911	26.921275449045794	-0.428631354444704
3388.4415613920273	26.9090471137368	-0.5564729679848384
3467.368504525317	26.912737857240646	-0.5180908959013522
